id,pol_symbol,nature,emotion,text,polarity
488219558268792832,-,,,Changement climatique  :   l’inquisition verte,0
520462990236471296,-,OPINION,DEVALORISATION,RT   :   Finalement dans ce pays on ne parle hélas d  '  écologie que quand une réforme   (  cont  ),0
487677656612085760,=,INFORMATION,,Hôpitaux écologiques   :   une réalité en Allemagne   !,2
506749963054108673,=,INFORMATION,,Algérie-EnergiesRenouvelables  :   trois chercheurs algériens en formation au Japon,2
487497123479711744,-,OPINION,DESACCORD,"La technologie, clé contre le changement climatique | À la Une | Reuters",0
489753515498037248,=,INFORMATION,,Biodiversité et climat POLQC,2
519845560095105025,-,,,"C  '  est le cas de la plupart des réseaux sociaux/écosystèmes infos   (  hélas, je suis d  '  accord  )",0
520206873824223233,=,INFORMATION,,Réchauffement climatique  :   de plus en plus d  '  inondations aux USA d  '  ici 15 ans -Magazine GoodPlanet Info  via,2
519816580989870080,-,OPINION,DEVALORISATION,Le Japon;malgrés Fukushima relance ses centrales nucléaires;cqfd les énergies vertes ne sont pas rentables  …,0
520572031834660864,=,INFORMATION,,Quelques chiffres  :   3 500 congressistes du monde entier 300 conférences 20 000 m2 d  '  exposition 10 000 visiteurs   .    .    .,2
489402678263676928,=,INFORMATION,,Conseil de l  '  Arctique  :   Moscou verse 5 M EUR pour l  '  écologie,2
487702882138198016,+,SENTIMENT,SATISFACTION,"tu as raison, puis si je me prends un vent, pas grave, les éoliennes, c tendance MerciSégolène",1
519409543390846976,-,EMOTION,PEUR,"Les vrais fromages, espèce menacée en France   !   En cause   :   l  '  agrobusiness  via",0
520155157020282880,+,,,Inscrire dans la LoiRoyal la fusion et en général la recherche sur les énergies renouvelables et durables serait un engagement fort  !,1
520605623407243264,=,INFORMATION,,Quand Mitterrand coulait des écolos   :   Affaire Rainbow Warrior 1/2  :    via  écologie vu par mitterand  (  PS  )     !,2
518673407698026497,=,INFORMATION,,"1  .   ""La sociale-démocrate Marina Silva""  :   elle est absolument tout   (  conservatrice, écologiste, etc  .    )   mais pas sociale-démocrate  .   BFMTV LT",2
489415004475891712,=,INFORMATION,,"“  :   Ségolène Royal présente, à Berlin, le nouveau modèle énergétique français   (  via   )",2
489292159158595586,-,SENTIMENT,INSATISFACTION,RT _FR  :   Pourquoi la Cour des comptes européenne critique la gestion des renouvelables,0
507137577041022976,-,OPINION,DEVALORISATION,"Encore une preuve que la pénurie d  '  IPv4 n  '  est qu  '  un fake, comme le réchauffement climatique d  '  ailleurs",0
520497048273952768,=,INFORMATION,,ecologie « La loi sur la transition énergétique n  '  est ni le basculement ni le changement d  '  air qu  '  on pouvait…,2
520545073860460544,=,INFORMATION,,DDEE Énergie\Développement Durable est sorti de presse  !,2
506718310575403008,=,INFORMATION,,On n  '  attend plus que la signature de l  '  intéressé pour recycler Eric Zemmour à l  '  usine de retraitement des déchets toxiques de La Hague  .,2
488986976331501569,=,INFORMATION,,"CIDD passe à 30   %   au 01  .  09  .  14, sans obligation de bouquet de travaux   !",2
506857270538670080,-,OPINION,DESACCORD,USA   :   la Californie bannit les sacs plastique | Les Echos  distribution écologie,0
519094322218545152,-,OPINION,DESACCORD,Paris   :   Rassemblement contre le projet d  '  usine de traitement des déchets d  '  Ivry-Paris XIII  via  3R,0
520648792895684608,=,INFORMATION,,Enfin l  '  Amazonie Before réchauffement climatique hein,2
519909457212768256,+,OPINION,VALORISATION,"Les Éd  .   De logiciel, un écosystème plein de vitalité, mobilise et des succes  top250num exempleasuivre",1
520222845029216256,-,OPINION,DESACCORD,"SégolèneRoyal annonce la suspension ""sine die"" de l  '   écotaxe  -",0
487618646412230656,+,OPINION,VALORISATION,Impressionnante petite élise d  '  éoliennes   :  / Wow dansleparc letape,1
506746494603788288,=,INFORMATION,,"RT  A contre-courant du reste de la Suisse, Genève mise sur la géothermie",2
506884502807773184,+,,,ecologie C  '  est le hareng qui nous a sauvés,1
518132308503580672,-,EMOTION,COLERE,Manifestation contre les parcs d’éoliennes industrielles à Foix  :   Une centaine d’opposants à un projet de parcs   .    .    .,0
519944808279068672,=,INFORMATION,,"Saga d  '  Allianz cecinestpas un panneau solaire, c’est un geste pour la planète  .",2
489303804773281794,+,OPINION,VALORISATION,"Ségolène Royal  :   ""Je ne veux pas que l  '  écologie soit punitive""  :   Comment sortir le   .    .    .     Royal",1
519829852115841024,=,INFORMATION,,Avec la maman de Piqueur et celle de Sebha 😏   (    @   Pôle Développement Durable  ),2
488787587130466304,=,INFORMATION,,"Infusions ecològiques,infusions per  emocions, infusions per la qualitat de la salut  .  Amb piràmides,infusions o bosses",2
520211033118756864,+,OPINION,VALORISATION,RT “  :     [  DirectSR  ]   90  %   des Français souhaitent le développement des énergies renouvelables   (    )    VotreÉnergie”,1
489537580309172224,+,OPINION,VALORISATION,INRA  :   Communiqué de presse - La diversité des habitats non cultivés   :   un facteur clé pour préserver la biodiversité,1
519899598840946688,=,INFORMATION,,"""Le solaire, première énergie mondiale en 2050   !   """,2
488065197652078592,-,SENTIMENT,,Pêche en eau profonde   :   la France accusée d  '  avoir menti  biodiversite ecologie surpêche france océans,0
489247998799384577,+,OPINION,VALORISATION,"Christian Roy  Cette année, quelque 102 cités se sont dotées de plans d  '  adaptation au changement climatique  .   En   .    .    .",1
506424642441977856,+,EMOTION,PLAISIR,Vive énergies renouvelables    :  D youuuupi => STEG   :  ppp,1
518139479736197121,-,OPINION,DEVALORISATION,"Les métropoles changent leur climat  .   Elles aggravent le réchauffement climatique, et y sont plus vulnérables  .   Les   .    .    .",0
488600717230637056,-,EMOTION,COLERE,Un écologiste justifie les attaques de synagogues et s  '  attire les foudres de son parti replay,0
507172061119537152,+,OPINION,VALORISATION,La SNCF lance une bibliothèque digitale dans les TER |,1
520461241538842624,=,INFORMATION,,Énergies renouvelables aux Emirats arabes unis,2
505776292432969728,=,INFORMATION,,"Energie renouvelable, l’option la plus économique pour l’Union européenne",2
489438518322540545,+,SENTIMENT,,"Gestion des eaux pluviales, lutte aux îlots de chaleur, aide à la biodiversité, agriculture urbaine   .    .    .    Les toits   .    .    .",1
488740999301443585,+,OPINION,VALORISATION,Un bel article qui montre que la culture est un écosystème fragile basé sur une nécessaire diversité culturelle,1
489683691413979138,+,OPINION,VALORISATION,Bonne nouvelle pour l  '  écosystème startup   :    a ouvert un centerofentrepreneurs en France,1
489441654999629825,=,INFORMATION,,Économiser l’énergie fait baisser les factures  !    Ministre de l  '  écologie du dvlp durable et de l  '  énergie,2
489392837973520384,=,INFORMATION,,Le bio et l’agro-écologie sur les devants de la scène  :   La nouvelle loi d’avenir pour l’agriculture en deuxième lecture au Sénat   .    .    .,2
520469755002896385,=,INFORMATION,,Conférence mondiale de l  '  UNESCO sur l  '  EDD 2014 - Apprendre aujourd’hui en vue d’un développement durable |,2
507154829408751616,+,,,"Je vous ai cité dans mon histoire  ""Lutte contre le changement climatique""",1
489379368125616128,+,OPINION,VALORISATION,RSE Carrefour respecte la planète dans les actes d  '  achat en encourageant la biodiversité  PanoramaRSE,1
489810046176346112,=,INFORMATION,,Dix métiers du developpementdurable à découvrir   !   emploi RSE,2
507287274091184128,=,INFORMATION,,Dans le 1 derniers jour  (  s  )   ma PowerRouter a généré 26 kWh d  '  énergie solaire,2
519230580597071872,+,OPINION,VALORISATION,Soutien UE à laccès à lénergie verte  :   En marge du Sommet sur le changement climatique…,1
506142174963326976,-,EMOTION,MEPRIS,Deux éoliennes à côté d  '  une centrale nucléaire   :   la parfaite allégorie de la bonne conscience qu  '  on se donne  .,0
520750729959448576,=,INFORMATION,,La Ligue des droits et libertés et le Réseau Québécois des groupes écologistes appellent la population du Québec   .    .    .,2
488989994372317184,-,EMOTION,COLERE,"A Beynat en Corrèze, la colère souffle sur le projet d  '  implantation de 10 éoliennes   :",0
489131717370707969,=,INFORMATION,,Des arbres sur des maisons écologiques à Ho-Chi-Minh-Ville au Vietnam  :   L  '  article Des arbres sur des maisons éc   .    .    .,2
489598218741637120,=,INFORMATION,,Le Dessous des Cartes GAZ DE SCHISTE   (  1/2  )     :   UNE ÉNERGIE ALTERNATIVE   ?    :    via,2
519553766623051776,=,INFORMATION,,"Le stockage de l  '  énergie intermittente des éoliennes et panneaux solaires, par de l  '  air comprimé, fallait y penser 😀",2
519217167707815938,+,,,Bâtiment à énergie positive et solaire en l’autoconsommation   :   L’exemple de la Cité Municipale de Bordeaux,1
520113989691252736,=,INFORMATION,,"Ekodev, agence conseil et services en développement durable",2
487566116420845569,=,INFORMATION,,I  '  m at Pôle Développement Durable,2
489442856076312576,=,INFORMATION,,RSE Développement durable   :   entreprises et consommateurs divisés  :   D’après une étude mondiale d’Accenture et H   .    .    .,2
489433460202045441,=,INFORMATION,,Les bouquetins de retour dans les Pyrénées via   biodiversité,2
520856538173681665,=,INFORMATION,,A la une  :   Google   :   son écosystème en carte interactive | Balises Infos  see more,2
519557637747126272,=,INFORMATION,,"Solly   :   ""L  '  écosystème Facebook génère des emplois partout dans le monde""  Économie via",2
519386798737612801,+,OPINION,VALORISATION,"_bro _RMC brasser du vent, ça pourrait offrir des perspectives dans l  '  énergie éolienne bourdindirect ecologie",1
520262522356912128,=,INFORMATION,,"Parution du livre ""Dieu, l  '  écologie et moi"", un Dossier Vivre du directeur théologique de A Rocha",2
506702692119769088,-,OPINION,DEVALORISATION,Voilà une photo qui réjouira la sinistre et  cruelle S  .  Royal  .   RAPPEL le loup est 1 espèce protégée   :   infraction,0
505453416106426368,=,INFORMATION,,j´ai raté ce billet RT“  :   remaniement   :   des écologistes devaient ils participer au Gouvernement   ?,2
519785334893051904,=,INFORMATION,,Cacao   :   Barry Callebaut publie son Rapport de développement durable sur le cacao 2013/14  (     .    .    .     )   Lire la suite sur,2
489039580113297408,+,OPINION,VALORISATION,L  '  Ademe lance l  '  appel à candidatures pour les prix Entreprises  et  Environnement 2014  :   Aujourd  '  hui   .    .    .     écologie,1
489108561692471297,=,INFORMATION,,Ghana   :   un projet vise à transformer le poisson perdu en engrais    ecologie Mediaterre,2
506428205038059521,=,INFORMATION,,Bonjour  .   la science a une bonme connaissance de la formation de la terre et de son écosystème,2
489516974632759297,+,OPINION,VALORISATION,APA – Azerbaïdjan  :   Inauguration de la Centrale solaire de Sourakhany,1
488806556222631936,=,INFORMATION,,Le changement climatique en arrivant chez lui >>,2
506801900147466241,-,EMOTION,PEUR,Le manque d  '  innovation menace la croissance - le Monde |,0
489810023997272064,-,SENTIMENT,,"De toute manière, parler écologie dans un monde capitaliste c  '  est un non-sens ;  )",0
489413770435760130,+,OPINION,VALORISATION,"L’hydroélectricité du Canada   :   propre, renouvelable, fiable, et abordable  .    PartenairesEnergetiques",1
519554323508768768,+,,,Les écologistes prudents malgré les appels du pied des socialistes | Public Sénat,1
489064885335359488,+,OPINION,VALORISATION,_Eolas J  '  écris justement un truc sur la surmortalité d  '  espèces protégées suite à une pollution routière Hips,1
487887338790735872,+,,,"Récoltez tous les bienfaits de la détoxification  :   santé, énergie, peau lisse & rajeunie, perte de poids naturelle >>",1
489605132393254913,=,INFORMATION,,".    .    .   parlotte chez les autres"" - Paris Municipales 2008 vert socialiste boutault   .    .    .     .    .    Velib",2
506830130631544834,=,INFORMATION,,ecologie Intervention d  '  Urgence-Environnement - Accident routier à Longueuil,2
520206043142713344,+,,,":   Suspension de l  '  écotaxe poids lourds  :   le gouvernement recule  .   Royal, qui pourfend ""l  '  écologie punitive""  :   satisfaite ou punie  ?",1
519847667271467008,=,INFORMATION,,se cache la tête dans les sablesbitumineux  2020 climat environnement SocialResponsibility,2
520210185772478464,=,INFORMATION,,"A Amiens, Ségolène Royal emballe les écologistes  via  «LES LOBBYS, JE LEUR DIS NON»",2
507180807589756928,+,OPINION,VALORISATION,Une belle expérience de partage et de convivialité  .   Ecologie humaine   :   terrain vague devient jardinpartage,1
489528679127474180,=,INFORMATION,,Ptddddrrrrrrr et plus écologique surtout   !     :  D,2
489056114831409152,=,INFORMATION,,Fil AFP Energie Escroquerie aux panneaux solaires à Avignon  :   un an ferme  :   Avignon - L  '  ancien gérant d  '  une so   .    .    .,2
488616894451044353,-,EMOTION,MEPRIS,Pauvre débile 😡😤Un écologiste justifie les attaques de synagogues et s  '  attire les foudres de son parti  via _Scan,0
489414992740220928,+,OPINION,ACCORD,agenceecofin Afrique du Sud   :   MTN adopte l’énergie solaire pour rafraichir son data centre de 484 m2,1
506795072705544193,-,EMOTION,PEUR,Des écologistes parlent d’une menace pour Rimouski  Rimouski BSL BasSaintLaurent IDM,0
519808946358722560,-,OPINION,DESACCORD,Un nouveau projet d  '  éoliennes fait souffler la contestation en Dordogne -,0
519472274400116736,=,INFORMATION,,Un nouveau projet d  '  éoliennes fait souffler la contestation en Dordogne,2
489031640182976513,=,INFORMATION,,Spectacle sur la biodiversité et les abeilles   :,2
518045562491654144,+,OPINION,VALORISATION,Très intéressante matinée en compagnie de l  '  écosystème  businesstravel meeting & events,1
520593354464038912,-,,,"La Belgique, 5ème empreinte écologique du monde par habitant  .   Le podium de la honte  .    écologie wwf",0
506775580302258177,+,OPINION,VALORISATION,"Pilo, la startup qui veut révolutionner le marché des piles écologiques = recharge par le mouvement  via",1
520825738753503232,-,OPINION,DEVALORISATION,"En d  '  autres temps, tous les penseurs conseillaient d  '  être focus   !   Google est un écosystème   !   dingue   !    !    !",0
520182181143269376,=,INFORMATION,,"si le reste de tes ordis viennent d  '  Apple, je peux t  '  assurer que l  '  écosystème n  '  est pas le même ;-  )   Ça dépend de tes usages",2
507155191985360896,+,OPINION,VALORISATION,Excellent article de  sur les objectifs de développement durable,1
490063312366075904,+,OPINION,VALORISATION,biodiversité et equitation nous valent les honneurs de la presse  CPIE,1
489275249838792704,=,INFORMATION,,Je viens de lire Un bar de Waterloo s  '  attire les foudres de Gaia sur 7sur7_be  .,2
507383082358304768,=,INFORMATION,,la nouvelle bibliothèque ne sera pas autonome d  '  un point de vue énergétique  .    «Nous serons reliés au réseau   .    .    .,2
519489966016311296,+,,,EnergiesRenouvelables   :   bientôt des appels d  '  offres pour inciter au financement participatif  via,1
506953088306249728,+,SENTIMENT,,"Réchauffement climatique  :   il est grand temps d  '  agir  .   Plus nous attendons, plus l  '  addition sera élevée   (  Ban Ki-moon  )",1
520545402617999360,=,INFORMATION,,"Burkina Faso   :   Collecte des eaux de pluie  :   les bassins, une solution au changement climatique  :   Le Burkina   .    .    .     Eau",2
507102800740757504,+,OPINION,VALORISATION,UTEI œuvre à la construction d’une ville durable  écologie,1
507130957447831552,=,INFORMATION,,Actualité > Des pneus recyclés pour produire   .    .    .    des batteries lithium-ion,2
507071275844378624,+,OPINION,VALORISATION,"Glennmont Partners   (  ex BNP Paribas  )   lève 500 M€   (  Premium  )    :   Pour son deuxième fonds dédié aux énergies vertes,    .    .    .",1
489035326544183296,=,INFORMATION,,Le développement durable  basé sur  l’agriculture,2
488972352735019008,=,INFORMATION,,Egalité dès l  '  enfance   ecologie Mediaterre,2
520026152233353216,-,EMOTION,PEUR,"Inquiétant  ↪""  :   Actuellement, la neige est noire au Groenland  .   Et c’est inquiétant",0
488983414109138944,=,INFORMATION,,"NER300, deux projets de centrales géothermiques françaises NEOMO et GEOSTRAS financés à hauteur de 50  %   par l  '  UE",2
519154870532997121,+,,,"""Les écologistes prudents malgré les appels du pied des socialistes ""  media",1
507102436792610817,-,EMOTION,PEUR,economie Les inquiétudes de l’Agence Internationale de l’Energie sur la croissance des énergies vertes,0
488264825404153856,=,INFORMATION,,The Energy Report  India Inde Biodiversity Biodiversité Environment Environnement Ecologie Ecology,2
489033332919775232,+,OPINION,VALORISATION,Plus de 200 villes se mobilisent pour faire face au changement climatique  environnement,1
489938746721050624,=,INFORMATION,,"ALPHABÉTISATION ET DÉVELOPPEMENT DURABLE  .   Paulin Claude D, Albert Toikeusse Mabri, Albert Flinde, Gilbert Koné   .    .    .",2
489667892397764608,=,INFORMATION,,TDF   :   Le Pic noir   (  Le Tour de France de la biodiversité 13/21  ),2
520043342210412544,-,,,Sciences   :   le manchot empereur victime du réchauffement climatique   :   Ma planète,0
506752190091108352,=,INFORMATION,,Aegate lance son programme d’écosystème de  partenariats « Aegate Safe Medicine »   (  PDF  ),2
519781447226650624,+,OPINION,VALORISATION,"Avec le digital et bigdata  les écosystèmes changent   :   la santé devient ""je reste en bonne santé""",1
488226875605778433,=,INFORMATION,,Ecosystème des StartUps US et en France quel système pour doper les Start Ups HighTech Electronique BioTech |,2
489400244216397824,=,INFORMATION,,3ème édition de GreenCity   ecologie Mediaterre,2
489742164738314240,=,INFORMATION,,agriculture biodiversité agroforesterie L  '  agroforesterie se développe en Limousin - Wikiagri  .  fr  via,2
519935489659645954,+,,,Irlande   :   Le pays se démarque en s’engageant dans le développement durable  export,1
488298705934495745,-,,,RT   :   Les OGM et la panne de la biodiversité agricole,0
488911034162634752,=,INFORMATION,,Guide du kayak en mer  .   Pour votre sécurité et votre environnement ;  ),2
520510897698406400,+,OPINION,VALORISATION,L  '  écosystème numérique lillois à l  '  honneur   !   cc,1
506936592184115200,+,OPINION,VALORISATION,Les 30 plus belles photos de nature réalisées par des scientifiques | Le Vif  Le gagnant en écologie physiolog   .    .    .,1
519023787300245505,-,,,immobilier - Les éoliennes n  '  entraînent pas de baisse de l  '  immobilier »  :    thouars deuxsevres energierenouvelable,0
488767196596670464,+,OPINION,VALORISATION,Le Brésil intéressé par la défense anti-aérienne russe  ecologie,1
506349198451937280,=,INFORMATION,,"RT                       Décollage   :   en France, la production des éoliennes a augmenté de 19  %   en 1 an  …",2
488653281745313792,+,OPINION,ACCORD,L’EAA appuie le Togo dans la lutte pour la rédu   .    .    .,1
520270205373526016,-,OPINION,DESACCORD,"Delphine Batho et Ségolène Royal refusent de poser avec des gants de boxe  :   L  '  ancienne ministre de l’Écologie,    .    .    .",0
505728688550588416,-,OPINION,DEVALORISATION,"""L  '  Etat ne propose pas un écosystème favorable à la création d  '  entreprises et décourage les initiatives  .  ""  UMP atelier",0
520128857253609473,-,OPINION,DESACCORD,C  '  est le contraire  .,0
520466623346774016,=,INFORMATION,,au delà de l  '  écologie;  zéro courage   !    !    !,2
489477779621429249,=,INFORMATION,,Le tour de France de la biodiversité -  tourdefrance,2
520878799710199809,=,INFORMATION,,Plastic Planet / Planète Plastique   (  sous-titré  )    Environnement Santé Ecosystème alimentation  via,2
520502744843833344,=,INFORMATION,,S  .   Lepeltier - l  '  énergie est le lien entre écologie et économie regions20 Road2Paris2015,2
489038358019309568,=,INFORMATION,,Drôme   :   des abeilles sous surveillance  biodiversite insecticides SaveTheBees,2
519929962149998592,-,,,La «neige noire» du Groenland  .     via,0
507241655695859712,=,INFORMATION,,Fauchage raisonné des bords de routes départementales - France 3 Centre  Environnement Biodiversité Ecologie,2
489766481031217153,+,OPINION,VALORISATION,Wallonie   :   les énergies vertes continuent de progresser,1
490051479555043328,=,INFORMATION,,Les zoneshumides camarguaises au centre d  '  une exposition en Chine   camargue provence biodiversité,2
520415577320738816,=,INFORMATION,,Soit disant tout être vivant à son utilité dans l  '  écosystème mais je vois pas celle du moustique  .,2
490021705683722240,=,INFORMATION,,"La rôteuse belge arrive, Crémant, vin, vignes, éoliennes Quévy, PorteNaouakCesWallons   via",2
488722037821943809,-,EMOTION,MEPRIS,"Moustique tigre, tique   .    .    .    Les   (  sales  )   petites bêtes qui montent -  Insectes Biodiversité Santé Vacances",0
488992818934079488,=,INFORMATION,,Produit de mon village   !,2
488965269474512896,+,OPINION,VALORISATION,L’UE somme les Etats d’optimiser les dépenses en faveur des ENR | Quelle Energie   :   Le magazine,1
519778798527463425,+,,,Auditer les 12 services autorisés à recevoir des patients Ebola  :  de leur arrivée jusqu  '  au traitement des déchets  !,1
506481832448102400,=,INFORMATION,,Le réchauffement climatique pourrait bientôt causer 250 000 décès de plus par an  :,2
519753966691708928,+,OPINION,VALORISATION,"tweet4performance l  '  écosystème Twitter, via les acquisitions notamment, évolue rapidement  .   Analyse data, tracking   .    .    .",1
519914619717320704,=,INFORMATION,,_Baupin    je caille … je grelotte les éoliennes à coté de chez moi …  .   ne tournent pas depuis 5 jours …,2
518522412124483585,=,INFORMATION,,Londres  :   les cabines téléphoniques rouges deviennent vertes et écologiques par  -  via,2
520677292792508416,-,OPINION,DEVALORISATION,Le plus grand ecosystème du monde au plus mal -- Enfant de la Société --,0
507425337844588545,-,,,On ne peut plus protéger la biodiversité milieu par milieu  :    met en cohérence les zones naturelles,0
506186563488055298,=,INFORMATION,,"L  '  année prochaine je vais en STI2D EE, ok le truc ou y  '  a 5 000 lettre juste pour les énergies renouvelables   .    .    .",2
507134298269679616,=,INFORMATION,,"Le Journal ""Ecosystèmes et servicesécosystémiques"" est sorti de presse  !",2
506457774591840256,=,INFORMATION,,7 réalisations de projets liés aux énergies marines renouvelables présentés lors de Marine Energy Brest à la Sea Tech Week à Brest,2
489420208872751105,=,INFORMATION,,"""Face au changement climatique, l  '  économie verte n  '  est pas une    .    .    .    - L  '  Express",2
520705949124661249,+,OPINION,VALORISATION,La bonne idée du jour   !   L  '  Assemblée nationale interdit sacs plastiques et vaisselle jetable  .   ecologie plastique,1
520451956100587520,-,EMOTION,TRISTESSE,dommage qu  '  il soit plus facile de mettre à mort des espèces  protégées que de mener de vraies réformes  .,0
520467795277266944,-,EMOTION,DEPLAISIR,LE NOUVEL OBSERVATEUR   :   20   %   des Français ont du mal à se chauffer  ecologie,0
506361202365464577,+,OPINION,VALORISATION,"Bienvenue à , spécialiste en développement durable, énergies renouvelables, traitement de l  '  eau, R&D et apporteur d  '  affaires  .",1
519861163589640192,+,OPINION,VALORISATION,Recherche   :   des batteries écologiques pour résoudre les problèmes du moment |  via,1
520757675127496704,+,,,[  LoiRoyal  ]   Politiques climat et efficacité énergétique  .   Synthèse des engagements et résultats de la France  DirectAN,1
520868996368039936,=,INFORMATION,,écologie a 2 balles  .   Ils voient même pas que la disparition de vaisselles jetable c  '  est des millier de chômeurs en +,2
487537297991434240,-,,,Climat   :   l’assombrissement de la surface du Groenland au printemps amplifie le changement climatique sur la calotte,0
520480362678734848,-,EMOTION,MEPRIS,Un petit message pour  pourquoi toujours faire rimer Ecologie et taxes  ?   Vous dégoutez les français de l  '  écologie,0
520205916898332672,-,EMOTION,COLERE,".  _m sur  ""je suis en colère et atterrée par la lâcheté de François Hollande, de ce gouvernement et de cette ministre de l  '  écologie""",0
489857208780595201,=,INFORMATION,,Prochaine évolution   :   homo evolutis vers un contrôle de sa propre évolution et de celle de son écosystème,2
519387039931068417,=,INFORMATION,,AAAAAAAAARG   !     (   le cri du mardi   )     .    .    .,2
506760382430851072,-,OPINION,DESACCORD,"Les Verts Suisse | Malgré les belles promesses écologistes, la majorité refuse de s  '  engager pour une économie verte /gruene/fr/positions/   .    .    .",0
488921046607597569,=,INFORMATION,,ecologie L  '  adaptation au changement climatique,2
520747289308975104,=,INFORMATION,,Projet de loi à l  '  Assemblée   :   le titre V sur les énergies renouvelables est…  ecoresponsable,2
506766446417178624,=,INFORMATION,,Ecologie   :   le papefrancois lance un appel pour la protection de la nature,2
488933255048343552,=,INFORMATION,,Suivi de la migration à Organbidexka |   Oiseaux Biodiversité Sciences Environnement Ecologie,2
489017162674503680,=,INFORMATION,,"Le Carrelage   :   NK Concept, la nouvelle collection de robinetteries écologiques de Noken",2
488975589609455616,=,INFORMATION,,"Blancier, des montres écologiques conçues à partir de capsules de café",2
489762635156443136,+,OPINION,VALORISATION,Cimenterie Port-Daniel  :    fait sa girouette et découvre une étude sur les gaz à effet de serre polqc assnat,1
518394168536612864,=,INFORMATION,,Traitement des déchets & Immobilisation Plant Project - Hanford Site,2
506791934300782593,=,INFORMATION,,Des Tuiles Qui Captent L  '  énergie Solaire |,2
519067910095269888,+,,,Euthanasie   :   Un chien survit à une tentative d  '  euthanasie - 7sur7,1
506923757546782720,+,OPINION,VALORISATION,Barefoot University   (  Inde  )   accueille et forme des femmes illettrées des 4 coins du monde et en fait des ingénieurs en énergie solaire 1/2,1
520304413471408129,-,,,ChangementClimatique  :   l  '  acidification des océans s  '  accélère = Perte de biodiversité & impacts socio-économiques   !,0
505840932596355072,=,INFORMATION,,L  '  éolienne   :   au coeur de la révolution des énergies renouvelables - Enerzine  :   EnerzineL  '  éolien   .    .    .     energie futur,2
487616435057750016,=,INFORMATION,,Et voila la version 2014,2
489398795281510400,+,SENTIMENT,SATISFACTION,"Je tiens à féliciter les écologistes qui ont réussi à surpasser, dans mon échelle d  '  écœurement, les nutritionnistes  .",1
519864082082459649,+,,,Le crowdfunding appliqué au développement durable  nouvellerepublique,1
507190549070102528,=,INFORMATION,,"Nouveauté Lampe 2  :   LE L  '  énergie solaire éclairage LED à détecteur de mouvement, Lumièr   .    .    .     LuminaireExtérieur",2
488237685430304768,-,SENTIMENT,,Vente record d  '  une tonne de défenses d  '  éléphant à Cannes - DH  .  be  Trafic Chasse Animaux Biodiversité,0
489333537963642880,+,OPINION,VALORISATION,Aquatique Show va battre un record de projection d  '  eau cet été   !   aquatiqueshow projection furdenheim actusalsace,1
507167722871193600,=,INFORMATION,,Chauffage géothermique au Centre d  '  hébergement de Gracefield  EfficacitéÉnergétique DD,2
506882248931827714,=,INFORMATION,,La FinanceIslamique passe au vert avec des produits plus axés sur l  '  environnement   ?   écologie,2
505912494024851458,-,OPINION,DEVALORISATION,Le trait est grossi mais la série est très juste sur la description de l  '  écosystème IT  .   Très drôle avec un cast au poil  .   siliconvalley,0
519877535338090496,+,OPINION,VALORISATION,objetpublicitaire durable Jolis sachets d’épices à distribuer sur un salon via _fr ►,1
520217624949825536,-,OPINION,DEVALORISATION,Construire des infrastructures inutiles et dépenser des milliards pour rien  .    « L  '  Etat français  :   une autre idée de l  '  écologie  .   »  Ecotaxe,0
519931157312724993,-,OPINION,DEVALORISATION,"Baisse de l  '  immo la peur les opposants, les faits  !    Les éoliennes n  '  entraînent pas de baisse de l  '  immobilier",0
489433929632727040,+,OPINION,VALORISATION,Le gouvernement nigérien va lutter contre la désertification   ecologie Mediaterre,1
520684278221635586,+,OPINION,ACCORD,Autain associe exploitation des travailleurs et exploitation de l  '  écosystème par le capital CSOJ ecosocialisme,1
506713313548328960,-,,,"C  '  est quand même bizarre qu  '  en cette période de réchauffement climatique, on réforme les rythmes solaires  .",0
507197897918914560,=,INFORMATION,,"3D pour une DEMARCHE en DEVELOPPEMENT DURABLE, c  '  est le Lycée Léo Lagrange à Bondy en 2014-2015   :   un Etablissement E 3 D , CQFD  .",2
488964585110913024,=,INFORMATION,,"Cette semaine, à l  '  agenda de , secrétaire d’État chargé des transports, de la mer et de la pêche",2
488986376348925952,=,INFORMATION,,"54  %   de la population mondiale vit en zones urbaines, proportion qui passerait à 66  %   en 2050  complexity ecologie",2
489873892237123584,-,OPINION,DEVALORISATION,JJ Lasserre   :   “Le texte ne prend pas assez en compte les efforts de la profession pour l  '  écologie” loidavenir agriculture directsénat,0
519480954302529537,=,INFORMATION,,A l  '  heure de la transitionenergetique le gaz propane reste complémentaire des énergies renouvelables,2
488266942558396416,=,INFORMATION,,paris en visite en famille au parc zoologique de Paris  :   un tour du monde de la biodiversité,2
520846462964736000,=,INFORMATION,,Développement durable,2
507349839869665280,=,INFORMATION,,Elsingor  distributeur de solutions photovoltaiques,2
520489887188127745,+,OPINION,ACCORD,[  LoiRoyal  ]   Les députés ont voté l  '  objectif de montée en puissance des énergies renouvelables dans le mix énergétique,1
519451887620620288,+,OPINION,VALORISATION,Encore une très bonne infographie de Pénélope Bagieu   :   Comprendre le changement climatique en 2 mn,1
519012785137922048,=,INFORMATION,,"""_Efficycle  :   Anywhere Fridge   :   un frigo portable qui se recharge grâce à l  '  énergie solaire",2
489355456960561152,+,SENTIMENT,,BTP Durable DD Ecologie Le Crossrail réduit son impact sur l  '  environnement,1
