id,pol_symbol,nature,emotion,text,polarity
489380534225604608,+,OPINION,VALORISATION,"Casagami, la petite maison à assembler et décorer pour sensibiliser les enfants au développement durable  :   L  '  ar   .    .    .",1
520835799580155905,=,INFORMATION,,Gaz de schiste   :   le ministère de l  '  Ecologie étudie des permis d  '  exploration  RÉSISTANCE,2
520106568491487232,=,INFORMATION,,"A l  '  échelle du globe, le coût des énergies renouvelables concurrence les énergies fossiles",2
488936810199130112,=,INFORMATION,,6 éoliennes de plus entre Dinant et Yvoir  ?   Les communes en parlent ce soir,2
506899800298885120,=,INFORMATION,,"Perquisition de la brigade des stups chez les parlementaires écologistes se déclarant ""appartenir à la majorité""",2
506246118477680640,=,INFORMATION,,Brésil  :   la présidente Rousseff   (  -2  %    )   au coude-à-coude avec l  '  écologiste Marina Silva   (  +13  %    )   à 34  %     (  sondage Datafolha  ),2
518746300020711424,+,OPINION,VALORISATION,LES JEUNES ECOLOGISTE MOBILISES POUR LES DROITS DES OURS DES LYNXS DES LOUPS BRAVO   !,1
490049040877621248,=,INFORMATION,,Responsabilité Sociale de l  '  Entreprise et Développement Durable |,2
489304741025832961,=,INFORMATION,,Je suis entré en contact avec Jackie Peric-Mercier   *   - Consultante/Directrice en Développement Durable sur Viadeo   :,2
518776856318078976,=,INFORMATION,,Eolienne 12V 300W WE300 régulateur externe,2
489061952384036865,=,INFORMATION,,"Table ronde sur le changement climatique, ce mercredi 16 juillet à Paris",2
488692432905965568,=,INFORMATION,,"Solapro présente les nouveautés des modules Elifrance   :   Une réponse française, indépendante et perfo   .    .    .    | enr",2
505742273314029568,+,SENTIMENT,,"""Rien de grand dans notre pays ne peut se faire sans l  '  unité des forces de gauche et écologistes""  UEPS2014",1
517975401881038849,=,INFORMATION,,Anywhere Fridge   :   un frigo portable qui se recharge grâce à l’énergie solaire  :   Et si vous pouviez transporter    .    .    .,2
488835618118848512,=,INFORMATION,,Campaigne pour les objectifs des peuples pour le developpement durable,2
520177114134630400,+,,,Les énergies renouvelables produisent presque 28   %   de l‘électricité en Allemagne   !,1
519839347311648768,=,INFORMATION,,[  ILLUSTRATION  ]   Comprendre le réchauffement climatique avec,2
489716575168364544,+,OPINION,VALORISATION,Événement  .   Hommage à Mandela en direct des Sud à Arles  |,1
489648429384364032,=,INFORMATION,,_fr  elle garde bien ses salaires pour bien vivre ou est l  '  ecologie   ?    ?    ?    ?,2
488644122421387265,-,SENTIMENT,,biodiversité La France sauvage,0
519193573192130561,-,OPINION,DEVALORISATION,on va voir les maires s  '  ils sont punis des magouilles pour les éoliennes  !   cinq ans de prison et un grosse amende  !   suivons de près,0
489337436799905792,+,OPINION,VALORISATION,Plus de 200 villes renforcent leur résilience face au changement climatique environnement -,1
519506676680908800,-,EMOTION,COLERE,Le scandale des éoliennes  :    via,0
505359073995665408,-,OPINION,DEVALORISATION,Tant qu  '  il y aura des clients   .    .    .   donc un marche   .    .    .   ce commerce qui detruit des especes protegees perdure   .    .    .   Partagez svp,0
507408128041041920,+,OPINION,VALORISATION,agenceecofin Le Togo vise l’électricité pour tous en 2030 avec une bonne part d’énergies renouvelables,1
519852686120718336,+,EMOTION,PLAISIR,"J  '  aime une vidéo    :   ""Nucléaire   :   ""un compromis dont les écologistes sont fiers"""" à l  '  adresse",1
489135410791350273,=,INFORMATION,,"Rain forest alliance est plus axé sur le développement durable, l  '  écologie arte",2
519476041031897088,+,OPINION,VALORISATION,"W  .  Molterer CapCounts ""Banque Europeenne Investissement mobilisée pr prets agriculteurs, financement nv tech et energie renouvelable""",1
488944135064145920,=,INFORMATION,,Prix Entreprises et Environnement 2014   :   appel à candidatures - Ministère du Développement durable,2
488967871595544576,+,OPINION,VALORISATION,Plus de 200 villes renforcent leur résilience face au changement climatique |,1
489664566268157952,+,OPINION,ACCORD,Marlux s  '  engage aussi pour l  '  environnement   :    écologie NF,1
520853475702620160,+,EMOTION,PLAISIR,"Voila comment Hollande aime les écologistes , transitionenergetique JDCJDR",1
489433931197186048,=,INFORMATION,,Synthèses politiques sur les REDD et les paiements pour services environnementaux   ecologie Mediaterre,2
520700054441848832,+,,,Visionnez faites connaître ce film dénonçant les méthodes des promoteurs corruption et omerta sur les éoliennes >,1
519398020740546560,+,EMOTION,PLAISIR,"Des panneaux solaires sur les cabines téléphoniques Londonienne, on aime l  '  initiative green  !    DD",1
520623868407742464,-,OPINION,DESACCORD,Cacouna  :   TransCanada veut bloquer le recours des Écologistes… lp  belugas environnement,0
519885098989002752,-,,,Changement climatique   :   l  '  acidification des océans s  '  accélère  :   Le rapport sur les effets de l  '  acidi   .    .    .     écologie,0
487891135927701504,=,INFORMATION,,obligatoire en France pour pouvoir voler & publier des images aériennes provenant d  '  un drone,2
520829950560333824,+,,,Guide méthodologique de conception d  '  une signalétique accessible - ère du éveloppement durable,1
489681559713492992,-,SENTIMENT,,"Sacrifice de l  '  intérêt général   :   RT  ""Austr  .   cède aux groupes miniers, abolit sa taxe carbone""  écologie",0
488231462958026754,+,OPINION,VALORISATION,´ ´ Coop de Boisseaux Actions en faveur de la Biodiversité,1
489754168513409026,=,INFORMATION,,"Les applications spatiales au service de la transition écologique, par",2
517992782842322944,=,INFORMATION,,Fédération des Parcs Naturels Régionaux |,2
520113784464375808,+,,,M  .  Planchou réaffirme le soutien de  aux pôles et notamment au _Systematic   :   un écosystème riche et puissant   !,1
507097341397307392,=,INFORMATION,,60 tonnes de semences de riz adaptées remis aux agriculteurs camerounais   ecologie Mediaterre,2
507140981322694656,=,INFORMATION,,Geopimed Visite d  '  une maison équipée en géothermie à Mervilla le 11 septembre à 18h,2
489068509230399489,=,INFORMATION,,« Les gens n’imaginent pas l’impact visuel cumulé des éoliennes »,2
520600956195835906,+,OPINION,VALORISATION,"[  LoiRoyal  ]   Aujourd’hui, les énergéticiens financent formation des professionnels du bâtiment avec programme FEEBAT",1
487524210684604416,=,INFORMATION,,Saint-Brieuc  .   Soixante-deux éoliennes offshore de 8 MW  EMR MER BRETAGNE BREST,2
519865141475545088,=,INFORMATION,,"Sénat   :   Hervé Maurey au développement durable, Chantal Jouanno à la délégation aux droits des femmes | Public Sénat",2
506373233592238080,-,,,O bouleverser écosystème é ah sentiment   (  8  ),0
519515103826542592,-,OPINION,DEVALORISATION,RT __Cote Gaz à effet de serre  :   le Canada ne pourra respecter son engagement  … via _lapresse,0
519839988327145472,=,INFORMATION,,et10 le marketing est un écosystème  !    !,2
489449324485804032,=,INFORMATION,,"Br étigny, un an apr ès   :   r éagir, soutenir, accompagner",2
520177741220417537,-,OPINION,DEVALORISATION,"Après l  '  immobilisme économique, maintenant on recule même sur les réformes écologiques   .    .    .    bientôt le social  ?    !    Ecotaxe",0
507099155861606400,=,INFORMATION,,"BTP Durable DD Ecologie Catalogue Eco Artisan RGE, toutes les solutions Knauf et Knauf Insulation pour des r   .    .    .",2
489774181266227200,=,INFORMATION,,"Conférence ""La Biodiversité  :   services compris   !  "" avec Thierry Tatoni Centre d’Astronomie Saint-Michel L’Observatoire",2
506762796290166786,=,INFORMATION,,ecologie Sophie Caillat  :   «L  '  écologie pourrait être une matière enseignée au collège»,2
520561908324507648,+,OPINION,VALORISATION,FFback Bordeaux quel bel écosystème,1
507047272526278656,=,INFORMATION,,J  '  ai pu voir quelques bâtiments publics équipés en énergie solaire durant mon dernier voyage en Australie  .   Le   .    .    .,2
490047142451769344,+,SENTIMENT,,"La plus haute tour du monde, version développement durable",1
505451313246003201,+,SENTIMENT,,Corinne Lepage   :   Investir dans les énergies renouvelables - Journal des Professionnels  En matière d  '  énergies   .    .    .,1
489622860240257024,+,OPINION,VALORISATION,Agir localement et penser globalement    .    .    .    c  '  est ce que les environnementalistes disent  .,1
488988289249329153,=,INFORMATION,,Jardin miroir de la biodiversité - avec Les Jardins de Gally &   merci à    !   telematin,2
489095117446586368,-,SENTIMENT,INSATISFACTION,L’UE somme les Etats d’optimiser les dépenses en faveur des ENR,0
520554186627645440,-,EMOTION,PEUR,par souci d’écologie merci de ne plus éclairer ma lanterne,0
520681058082512896,+,,,Bien commun & villes intelligentes   :   Penser les écosystèmes et la place des Personnes |  via,1
489311708972736514,-,EMOTION,PEUR,Pelouses sèches   :   un réservoir de biodiversité aujourd  '  hui menacé  :   Bien que reconnues comme habitat d  '  intérêt    .    .    .,0
489337400405917696,=,INFORMATION,,"1  :   Volume 8 Numéro 3 | 2009 - L  '  Asie face au développement durable   :   dynamisme, enjeux et défis - VertigO  :   Vo   .    .    .",2
489751617407705088,=,INFORMATION,,Un rouleau de papier toilette pas si biodégradable que ça  .    .   Lotus paris ecologie,2
488986876271792128,=,INFORMATION,,"L  '  éducation à l  '  environnement et au développement durable   (  EEDD  )  , c  '  est aussi pendant l  '  été   !   - Eau au débat",2
520518742116413440,=,INFORMATION,,un de mes panneaux solaires,2
519966361435774976,=,INFORMATION,,"""Le solaire   :   première énergie mondiale en 2050 "" good read",2
489325135967440896,+,OPINION,VALORISATION,L  '  interdiction d  '  utilisation des pesticides par les collectivités avancée à 2016  via,1
490053307583320065,+,OPINION,VALORISATION,"Ce que cache la ""compensation biodiversité"" vantée par la Commission européenne   :",1
487945608121294848,+,OPINION,VALORISATION,_Decathlon   :   l  '  innovation rayonne à _Versailles  .   Derniers jours pour visiter le site et ses maisons du futur   !,1
488793469889290240,=,INFORMATION,,Un 14juillet sans écologie ni vision d’avenir,2
489373708466008065,-,SENTIMENT,,Pelouses sèches   :   un réservoir de biodiversité aujourd  '  hui menacé |  via,0
506835334492340225,=,INFORMATION,,BTP Durable DD Ecologie L  '  année 2014 sonne la reprise de l  '  activité éolien-photovoltaïque,2
520497794038366208,+,OPINION,ACCORD,France   :   la réduction de la part du nucléaire de 75  %   à 50  %   pour 2025 vient d  '  être votée  .   électricité écologie,1
520529313200746496,=,INFORMATION,,Publication du cahier des charges de l  '  appel à projets « Territoires zéro gaspillage zéro déchet »  :   Le cahier    .    .    .,2
517982226764824577,+,,,Les aéroports vont devoir réduire leurs émissions de gaz à effet de serre Environnement Ecologie,1
488340100708061184,=,INFORMATION,,Plateforme RSE Algérie  Algeria 2020SummerOlympics Marines,2
519164197116997635,=,INFORMATION,,"Apple poursuit la mise en place de son écosystème Paiement, Domotique & Santé   AppleWatch",2
519224977535799296,-,OPINION,DEVALORISATION,les communistes qui se disent écologistes ne manifestent pas contre ces méthodes,0
507186842207150080,=,INFORMATION,,Ségolène Royal tient à imprimer sa propre marque écologique - Les Échos  :   Les ÉchosSégolène   .    .    .     ecologie eco bio,2
518046420574539777,+,OPINION,VALORISATION,Solaire  :   La Compagnie du Vent inaugure sa plus puissante centrale au sol  via,1
519504338981769216,-,OPINION,DEVALORISATION,RT  Gaz à effet de serre  :   le Canada ne pourra respecter son engagement,0
519700956338868224,=,INFORMATION,,Energie / De l  '  amiante au solaire,2
507099853449854976,=,INFORMATION,,RT   :   Deux candidats d’Europe Écologie aux élections sénatoriales en Ardèche  via   .  com,2
488065862230736896,-,EMOTION,DEPLAISIR,Mauvaise nouvelle  :   le ministre Henry a accordé le permis unique à Spe Luminus pour 5 éoliennes sur Abée et Ramelot  !   Encore  !    !    !   éolien,0
487649783155523584,-,EMOTION,COLERE,"Les saloperies promues par Royal   :   c  '  est bruyant, laid, dévalorisant pour le foncier, et même pas efficace",0
520472336944730112,+,EMOTION,APAISEMENT,conscience de paix  :   LE SOLEIL ET LE RÉCHAUFFEMENT CLIMATIQUE,1
507149360233447425,+,,,Rt _garin  :   Des éoliennes moins bruyantes   .    .    .    Grace au hibou  .     innovation energie,1
506756749396049921,=,INFORMATION,,Les meubles reviennent à la Maison de l  '  écologie régionale Lille eelv npdc   .   Bientôt l  '  inauguration   !,2
488304398544936961,=,INFORMATION,,"Les jeunes Busards néerlandais très proches de l  '  envol  .   Au premier plan, le ""culot""   (  le cadet  )    .    biodiversite",2
506089401420898305,=,INFORMATION,,Des légumes anciens à la pelle - Le JSL |,2
518762559055601665,=,INFORMATION,,Portrait de Danielle Fong   :   conversion de l  '  électricité en air comprimé pr palier l  '  intermittence des renouvelables  .,2
506908306850709505,+,OPINION,VALORISATION,Apparemment le roux est une couleur qui résiste au froid du coup avec le réchauffement climatique y  '  en aura plus un de ces 4,1
520148342308085760,=,INFORMATION,,"Pétrole, gaz naturel et gaz de schiste  .",2
518332046440398849,=,INFORMATION,,"Auto entrepreneur recherche carte en energies renouvelables  :   Agé de 53 ans,je travail depuis 4 ans dans les   .    .    .",2
520873314034933760,+,,,_GF efficacité énergétique et developpement durable voir la vidéo      '  استهلك بلاما تهلك  ',1
488739945851260929,+,OPINION,VALORISATION,Cyrille Najjar fait rimer écologie et nouvelles technologies - Zéna ZALZAL - L  '  Orient-Le Jour  via,1
505748197621661696,-,OPINION,DEVALORISATION,RT   :   Réchauffement climatique anthropique et santé publique  .   C  '  est pas joli  .   Ce qui s  '  en vient est pire   .    .    .,0
506096729981075456,-,OPINION,DEVALORISATION,1 300 espèces menacées   :   comment les oiseaux sont en train de disparaître dans l  '  indifférence générale |   .    .    .,0
520832571899670528,-,EMOTION,MEPRIS,Honte a vous messieurs les députés  .   On voit que l  '  écologie passionne les foules a l  '  AN  .   Même pas 30 députés présents sur les 570   .    .    .,0
489357671267860481,-,,,Décret Alstom   :   les ventes d’EnR coincées dans un embouteillage à Bercy   (  Premium  )    ecologie GreenUnivers,0
507116219070050304,+,OPINION,VALORISATION,Des pneus recyclés pour produire   .    .    .    des batteries lithium-ion  :,1
489791426004140033,=,INFORMATION,,Je suis entré en contact avec Birame Diouf - ENVIRONNEMENTALISTE sur Viadeo   :,2
489141571242426368,=,INFORMATION,,RT _Efficycle  :   Des arbres sur des maisons écologiques à Ho-Chi-Minh-Ville au Vietnam,2
489093457248407554,+,OPINION,VALORISATION,"France - La ministre de l’ Ecologie, du Développement durable lance une stratégie de prévention des inondations",1
520219759334662144,=,INFORMATION,,"Développement durable   :   20 ans après le Caire, l  '  ONU réaffirme le rôle central des gens  :   A l’ouver   .    .    .     RT",2
487637658961580033,+,OPINION,VALORISATION,"Brétigny, un an après   :   réagir, soutenir, accompagner  :   Le 12 juillet 2013, un train déraillait en gare de Brét   .    .    .",1
489299485194203136,+,OPINION,VALORISATION,"desirdeperchoir Ségolène Royal  :   ""Je ne veux pas que l  '  écologie soit punitive"" - Nice-Matin",1
520243847104696320,+,OPINION,VALORISATION,Dispositif relatif aux conditions sociales du pays d  '  accueil  :   La France s  '  est dotée d  '  un dispositif opérationn   .    .    .,1
489374493824253952,-,EMOTION,COLERE,La France mise en demeure par Bruxelles sur la    .    .    .,0
506736533190500352,+,OPINION,VALORISATION,Le Nigeria va prioriser les énergies renouvelables pour répondre à ses besoins énergétiques croissants,1
489851836267257858,-,EMOTION,PEUR,"si ça continue, les chatons seront des espèces en voie de disparition   :  D",0
487493504634216448,+,,,Camping rime aujourd  '  hui avec technologie   :   la preuve en est avec cette tente aux capteurs solaires intégrés dans   .    .    .,1
505740857858064384,+,EMOTION,APAISEMENT,"Si ça peut te rassurer, dans le Sud non plus ça a pas été top cette année   :  /   (  A part ça le réchauffement climatique toussa lol  )",1
507040837222805504,=,INFORMATION,,sénatoriales savoie hautesavoie les écologistes seront présents   :   conf  .   de presse à Annecy jeudi 4/09 EELV cc,2
518739102062350337,=,INFORMATION,,Maroc   .    .    .,2
520545044353142784,+,OPINION,VALORISATION,120 éoliennes auto-construites en France selon la méthode Piggot,1
489755255890927617,+,OPINION,VALORISATION,RT _Innovation  :   Voici 100 innovations qui pourraient contribuer à changer la société   !    innovation,1
487618538698317826,-,OPINION,DESACCORD,"La technologie, clé contre le changement climatique - oui c  '  est encore possible   :     via",0
489094702382460928,+,OPINION,ACCORD,biodiversité Le protocole de Nagoya entrera en vigueur le 12 octobre  .,1
518815704272089088,+,OPINION,VALORISATION,le CFC c  '  est vraiment la meilleure émission de foot  !,1
488621580818612224,+,OPINION,VALORISATION,"Manifestation contre les éoliennes à Fienvillers, Bernaville, Gorges  .   Déjà 45 personnes et une forte détermination  .",1
489543781352755201,+,OPINION,VALORISATION,“  :  L’ADEME lance la première édition des «Trophées Adaptation Climatique&Territoires »,1
489556871385477120,=,INFORMATION,,"Un serval aperçu au Maroc par un randonneur, qui relance le débat autour de la mise en place d  '  une réserve  .",2
520190590102032384,+,OPINION,VALORISATION,"Les écologistes applaudissent la décision de Ségolène Royal, ministre de l’Ecologie, du Développement durable et   .    .    .",1
520677361486794752,-,EMOTION,COLERE,Tard pour découvrir que le  se fout de l  '  écologie non  ?    ne votera pas le budget 2015,0
506860779061391360,+,SENTIMENT,,Réchauffement climatique  :   il est grand temps d’agir | Ban Ki-moon,1
520087147651825664,=,INFORMATION,,"Deux invités   :   Yannick Blanc, préfet de Vaucluse et Olivier Florens, conseiller général écologiste  .",2
519176249730940928,+,OPINION,VALORISATION,"hugfr  pas le meileur appareil photo, pas le meilleur capteur sportif, etc  .   mais plein d  '  outils et ecosystème ultra riche Hadoop",1
519035695797526528,=,INFORMATION,,Aujourd’hui sur  ECO BALL   :   les boules de lavage écologiques jusqu  '  à -53  %,2
489534013258756098,+,OPINION,VALORISATION,ecologie Environnement   :   Abdoulaye Baldé veut s  '  inscrire dans la continuité,1
489701589004058624,+,OPINION,VALORISATION,"Heliodome, un espace sculpté par le soleil",1
519531068995559425,+,OPINION,VALORISATION,Les banques s  '  invitent dans l  '  écosystème du « crowdfunding » - Les Échos |,1
488739622285873152,+,OPINION,VALORISATION,Plus de 200 villes renforcent leur résilience face au changement climatique  :   Pour atténuer les impacts des évé   .    .    .,1
520093065260720128,=,INFORMATION,,je lis Brest parie sur les énergies marines renouvelables,2
506811982712807424,=,INFORMATION,,Centrale au charbon du Galion  :   Garcin Malsa écrit à Ségolène Royal  ECOLOGIE MINISTRE OUTREMER TRANSITION ENERGIE,2
490039890638536704,-,SENTIMENT,,Les OGM et la panne de la biodiversité agricole - Le Monde |  via _IAMM,0
520214818717192193,+,OPINION,VALORISATION,"[  Votez  ]   Les prix pinocchio du développement durable - ""aux innocents les mains pleines   .    .    .   """,1
489716151404867584,=,INFORMATION,,Accès à l  '  eau potable dans les PED   :   le pS-Eau publie un guide  :   L  '  association Programme solidarité    .    .    .     écologie,2
507209525553008641,=,INFORMATION,,cdanslair normal c est le retour d ascenseur pour son poste au ministère de l écologie,2
520248389871484928,=,INFORMATION,,ecologie Serge Lamontage complète son équipe de direction,2
519455886746456064,+,OPINION,VALORISATION,Mieux comprendre le réchauffement climatique en BD + savoir ce qu  '  on peut y faire  :,1
519486142463606784,=,INFORMATION,,"Il était une fois, les panneaux solaires via",2
520479192245600256,+,OPINION,VALORISATION,Concevoir la ville de demain en tenant compte de l’évolution du climat,1
519975980794798081,-,,,"35  .  000 morses s  '  échouent en Alaska, le réchauffement climatique en cause",0
489035820008243200,+,OPINION,VALORISATION,Ressources pour enrichir les projets pédagogiques autour de la biodiversité et des pays du    .    .    .      eduscol TICE,1
489437879106420736,=,INFORMATION,,xtor=EPR-21-  %  5BHEBDO  %  5D-20140716-  %  5BACTU-Les-appareils-connectes-en-mode-veille-  :  -un-gachis-planetaire  %  5D  :,2
520350897768263681,=,INFORMATION,,"PayinTech, un écosystème technologique de paiement et de services",2
487457895005818880,+,OPINION,VALORISATION,"Education  :   Jacques Tapin, ex-élu municipal niortais, vient d’être porté à la présidence de l  '  Ifree  .   via",1
489746211067273216,-,SENTIMENT,,"_Plantelin pourtant le désaveu n  '  a aucune incidence sur ton site, ton ""écosystème""  .",0
507044354293518336,=,INFORMATION,,Baie d’Authie   :   ça pêche du côté des phoques -  Biodiversité Animaux Ecologie Picardie Environnement,2
519550400563671041,=,INFORMATION,,"L  '  économie existe grâce à l  '  humain, et l  '  humain grâce à l  '  écosystème  .   Jamais l  '  inverse  .   polqc Cacouna Pétrolique TransCanada polcan",2
519870274464792576,=,INFORMATION,,"Banque naturaliste   (  Chaîne des Terrils  )    :   La banque faunistique a pour objet d  '  inventorier mammifères, oiseaux,   .    .    .",2
519398573314560001,+,,,"Côte d’Ivoire / Conflits, pauvreté et changement climatique   :   les défis persistants pour l’atteinte des OMD après…",1
489346901809303552,+,OPINION,VALORISATION,"defisdelactu Celle du nord si on veut mettre l  '  accent sur des villes innovante en écologie  :   Portland, Seattle",1
519412276386729984,-,EMOTION,PEUR,"PATRIMOINE • Le fromage, espèce menacée  via",0
489453163930734592,=,INFORMATION,,Tableau des levées de fonds 1er semestre 2014   :   écomobilité   [  3/5  ]    ecologie GreenUnivers,2
505662524155785216,-,EMOTION,DEPLAISIR,"a dit   :   ""Les Eoliennes sur la Garonne sont laides mais si la Survie de la Planète est en jeu, il faut les y installer"" Pitoyable",0
519824706137239552,+,OPINION,VALORISATION,Gérald Fillion de RDI nous présente la performance des provinces quant à la réduction de gaz à effet de serre polqc,1
520339181915361282,+,OPINION,VALORISATION,$CM - La Banque CIBC est classée parmi les banques les plus écologiques au monde,1
507129844287938561,-,EMOTION,PEUR,BanKimoon vient tout juste de publier une tribune sur  TheHuffingtonPost  alertant sur le réchauffement climatique   ONU,0
519756240386150401,+,,,"En Nord-Pas de Calais, une boussole utile de l  '   écosystème innovation   :   mindmap Innosphère  npdc",1
488237398430859264,=,INFORMATION,,5e Rapport d  '  évaluation du GIEC sur le changement climatique  DevDurable ClimateAction COP21,2
487547607854874624,=,INFORMATION,,185 millions d’euros pour assainir les eaux,2
487502365679824896,=,INFORMATION,,La ville écosystème du 21ème siècle  via,2
506764070679486464,+,,,"Bien pensé, c’est pas gagné 😄 Puis la Belgique est densément peuplée… pas des masses de place pour les parc à éoliennes  .",1
487541159686709248,=,INFORMATION,,"Question à la Ministre de l  '  écologie, du développement durable et de l  '  énergie - Frédérique MASSAT   :",2
520171855999549440,=,INFORMATION,,solarbox   :   des cabines qui chargent votre portable grâce à l’énergie solaire,2
487745737313517568,+,SENTIMENT,SATISFACTION,Merci Mme Gwynn de m  '  avoir fait apprendre le développement durable en anglais cette année c  '  est sur au Brésil ça me sert qd je parle aux gen,1
507191589824106498,=,INFORMATION,,La chronique du mercredi   !    Retour sur la sortie « analyse des perceptions du paysage et de la biodiversité de la   .    .    .,2
489460352963194880,=,INFORMATION,,"Au Japon, des clients payés pour ne pas consommer de courant  ecologie",2
518794208749297664,+,,,Rally Team pour gérer les écosystèmes de talents,1
520466278767919104,+,OPINION,VALORISATION,"D  '  autant plus qu  '  il pleut aujourd  '  hui et qu  '  au niveau énergie solaire, ce sera zéro   !   Bon café matinal   !",1
489344722264395776,-,,,"Royale ministre de l  '  Ecologie je le rappelle veut faire passer de 24 à 36 les ""prélèvements"" sur les loups   !    !   BRAVO   !    !   MINABLE CETTE FEMME",0
488011176006021122,=,INFORMATION,,Trois-Rivières - Plan d  '  action 2014-2018 en développement durable -  Mauricie MunicipalEnvironnement,2
488997586486169600,=,INFORMATION,,Le foot allemand réformé il y a 13ans pr 1 développement durable   (  formation; faible ratio recettes/masse salariale  ),2
490022565445111811,+,SENTIMENT,SATISFACTION,"AutoFF Merci a tous ceux qui nous suivent, nous RT, et ceux qui nous ont rejoint récemment  .   La  est aussi sur",1
488991817913073664,+,SENTIMENT,SATISFACTION,Merci  Fontaine-Daniel   :   une si belle histoire  Mayenne villageprefere utopie ecologie social,1
490053427188498432,=,INFORMATION,,Packaging   :   Un emballage écologique conçu avec du sable   design,2
507426563173150720,-,EMOTION,COLERE,"Royal  :   le président n  '  aime pas les pauvres  ?   ""c  '  est n  '  importe quoi""",0
489651457231044608,=,INFORMATION,,"L’écologie est une science, pas un thème politique   !   — Union Républicaine",2
506885317996314624,-,EMOTION,COLERE,Tu es la causes du réchauffement climatique tu me cause des troubles et ca c systématiques 🎧🎧,0
505486656905175040,=,INFORMATION,,_ éoliennes vent,2
488394218809741312,=,INFORMATION,,"Objectifs de développement durable  :   un module "" Forêt "" pour un changement transformateur  :   IIED vi   .    .    .     DevDurable",2
505841093171478528,=,INFORMATION,,"Sortir du nucléaire oui, à condition d  '  avoir des nouvelles énergies plus écologiques, Cécile Duflot  !",2
520159265684996096,=,INFORMATION,,Changement climatique   :   et à la fin il ne restera que les femmes,2
519132638884687872,=,INFORMATION,,L  '  élu de Bohain en Vermandois s  '  exprime en ce moment    .    .    .     Là où il y a des éoliennes,2
507204091878318081,+,OPINION,VALORISATION,"Dans le Tarn, l  '  opposition se renforce contre un barrage menaçant une zone humide |  Environnement Ecologie NDDL",1
489358231261937664,+,OPINION,ACCORD,"Cet après-midi,  et  signent le 1er plan sectoriel pour la mixité des métiers du transport",1
506880402955702272,+,OPINION,VALORISATION,Le Festival marin des Escoumins  :   une excellente façon de découvrir l  '  écosystème du St-Laurent  .,1
506772423178719232,+,OPINION,VALORISATION,Tunisie  :   Les énergies renouvelables pour éviter de rechuter dans l  '  obscurité - Businessflood,1
520652970300420096,-,EMOTION,PEUR,Près d’une espèce sur deux de la flore est menacée,0
519267934469111808,+,OPINION,VALORISATION,"oui c  '  est important de parler aussi de l  '  écosystème qui aide les entrepreneurs  .   En 2015 alors, TEDxParis c à faire au - 1x   !",1
507095660655804417,=,INFORMATION,,OLLand   :   Etienne Tête jugé en appel ce mercredi |,2
507226689932652544,=,INFORMATION,,Algérie  :   Projet de station d’énergie solaire photovoltaique de 15 MW à Oued El-Kebrit,2
519342118846726144,-,,,"ecologie Conflits, pauvreté et changement climatique   :   les défis persistants pour l  '  atteinte des OMD en Côte    .    .    .",0
506799750226923520,+,OPINION,VALORISATION,La solution Gemalto de Connectivité M2M Permet d  '  approvisionner en énergie verte les Collectivités isolées,1
488661524542926848,=,INFORMATION,,"Mounir_Majdoub, secrétaire d  '  Etat au Développement durable sera l’invité de Studio Shems à 14h30   .    .    .     .",2
519372564200574976,+,OPINION,VALORISATION,L’Espagne projette d’investir 50 millions d’euros dans les énergies renouvelables,1
505756226207350784,=,INFORMATION,,_Baupin _lambert    les écologistes sont présents    .    .    .    L  '  écologie moins,2
519668747754172417,=,INFORMATION,,Les éoliennes pourraient payer les écoles – Epernay –,2
520826585083961344,-,EMOTION,PEUR,"Intempéries dans le Sud-Est   :   le calme avant une nouvelle tempête  :   Le Gard, placé vendredi en vigilance rouge    .    .    .",0
518375108428062722,-,,,Inanité d’une lutte pour la survie d’une espèce et d’un écosystème  .     :,0
490061297610805248,=,INFORMATION,,Portrait de la Linaigrette   (  plante  )   - Le journal de la Biodiversité,2
488873085336952832,+,OPINION,ACCORD,"Des gens signent une pétition pour éviter la prison à la «sauveuse de canards»   :   des jeunes, des écologistes, des vieux avec une «canne»  .",1
518823785341145088,=,INFORMATION,,Cécile Duflot promet &quot;des écologistes actifs&quot; s    .    .    .    -  Politique,2
506355002299121664,=,INFORMATION,,via  Eoliennes   :   l’armée vent debout,2
506805485698154497,+,,,Algerie Ecologie locale  :   Le mouvement associatif impliqué  :   La veille de la rentrée sociale est généralement r   .    .    .,1
519414658059755521,+,OPINION,VALORISATION,RT Un bon petit papier    !       !    Il faut et nous soutenons ces actions contre Homophobie,1
506849554948718593,=,INFORMATION,,inscriptions ouvertes Colloque Conversion et Stockage de l  '  Energie 9 oct 2014 Paris   Fondation écologie d  '  avenir,2
520502850560868352,-,,,"L’écologie selon LaPoste  :   suppressions d’emplois, malaise social et greenwashing",0
519839206236258305,-,EMOTION,MEPRIS,DirectAN   :   Thévenoud à la commission du foutage de gueule durable,0
489030130069962752,=,INFORMATION,,Réductions d  '  émissions de GES en milieu forestier   :   consultation sur la méthodologie,2
488952761669922816,+,OPINION,VALORISATION,La Suède est tellement bonne en recyclage qu  '  elle est obligée d  '  importer des déch   .    .    .    | via _Lux,1
507103175321452544,=,INFORMATION,,J  '  en suis sur ca c  '  est le changement climatique qui m  '  a fait ca,2
489003860091236352,-,SENTIMENT,,"BiWine, l  '  étui malin et écologique pour emmener ses bouteilles en vin en pique-nique   !",0
